Id,SalePrice
1852,125676.55510225975
1853,132756.74781190392
1854,169231.01670199534
1855,145804.78042825597
1856,215057.0774650659
1857,167450.43799313423
1858,140774.2888794316
1859,117183.2146749645
1860,163484.15887075727
1861,116937.54366437523
1862,293194.53357546055
1863,279411.492307524
1864,279411.492307524
1865,355468.3552932099
1866,351006.4158265415
1867,266018.16680330323
1868,322428.11097720993
1869,201317.05954752845
1870,247780.46555298357
1871,241800.70592013779
1872,171946.1376935715
1873,249462.4663235091
1874,138187.5846359206
1875,189013.87370664705
1876,197608.73164637396
1877,203623.15994749553
1878,219517.58330642091
1879,135597.23346661002
1880,133256.36864089005
1881,224781.55077223538
1882,248834.40902023684
1883,194017.20221905032
1884,207610.64282548634
1885,253140.14543619368
1886,326498.6374397085
1887,207986.51388170596
1888,297598.68236860866
1889,165312.00346385653
1890,137514.0899452996
1891,143266.49638392654
1892,105316.97349388438
1893,128818.74548053498
1894,123541.89090413984
1895,140261.4058973495
1896,130027.26945742335
1897,100907.35787492056
1898,103673.67232460731
1899,163367.20823114557
1900,144986.32537237208
1901,175840.3370029657
1902,154059.14865580385
1903,208763.56049953686
1904,138145.17870731695
1905,176941.57584775204
1906,161111.34618273476
1907,179294.21859955273
1908,121374.12772477201
1909,132161.40458801956
1910,127805.47378003255
1911,202726.59271413495
1912,337727.61257251975
1913,145628.33208661235
1914,88706.97890446636
1915,342045.9242780944
1916,74026.57067974652
1917,240442.3548138699
1918,136381.16676062552
1919,156117.8216101129
1920,132635.2207431583
1921,460010.62565601914
1922,344274.7585975323
1923,220843.41028106713
1924,212226.2509193435
1925,203503.0821443088
1926,400789.1248966883
1927,138040.74022197566
1928,146612.10868299726
1929,125788.26959267829
1930,126788.90006060549
1931,148500.1016822735
1932,143820.51895178697
1933,174455.17266651161
1934,180731.4077074212
1935,175753.42325302155
1936,188407.54504572132
1937,185149.58955755483
1938,178084.98112886716
1939,231871.3878751456
1940,196677.37660105896
1941,171742.0453903582
1942,182694.7250471603
1943,209486.76493391354
1944,363573.0540251168
1945,396953.56548072165
1946,151171.25972004098
1947,338008.0200086853
1948,170500.38344836477
1949,250217.91340782613
1950,187424.00232763216
1951,288061.73014462186
1952,198032.7895440324
1953,169836.6662745757
1954,186322.03013362625
1955,128061.99749429154
1956,311708.5961906583
1957,159092.92755099028
1958,299972.7095146041
1959,142762.45733085126
1960,117686.00772252346
1961,120593.87862252392
1962,96710.79273404709
1963,103267.07859157203
1964,106632.22685255924
1965,142797.64749592065
1966,149550.55940479157
1967,287066.1258517957
1968,398728.34603163524
1969,416691.59852237365
1970,469552.9428931013
1971,449474.51393109147
1972,373835.0586208474
1973,272935.9609866182
1974,306486.39738664555
1975,472852.3905146605
1976,260252.18004651714
1977,411803.53109761263
1978,411340.4865892437
1979,328745.50159481
1980,191345.75178975513
1981,349542.3454480551
1982,218980.6289215724
1983,208802.35159895563
1984,164220.7071548756
1985,198173.6690582369
1986,195757.8486818135
1987,184051.16543070416
1988,178395.96541252785
1989,191955.49251545387
1990,206870.8284069354
1991,235062.2900149903
1992,204297.08982581296
1993,169985.5845973176
1994,228185.3635232337
1995,176929.7122986343
1996,244655.0821457514
1997,322428.195874838
1998,376977.5059287698
1999,257862.08144346852
2000,300184.85918815504
2001,248040.83771803274
2002,224650.275530613
2003,244815.71539239996
2004,241710.43766622661
2005,222694.73974158856
2006,248630.85714243312
2007,246573.51956163452
2008,222724.48212929946
2009,194323.20762567973
2010,191354.06674856754
2011,142754.68012592694
2012,184458.53107822256
2013,188053.9736633164
2014,190443.44084533525
2015,199956.10699515714
2016,192202.83229160783
2017,199654.00067594697
2018,124772.94808083824
2019,135200.61512131843
2020,109297.36831118992
2021,113148.78083217923
2022,182242.52557522865
2023,136044.69095565178
2024,241984.77902833794
2025,405259.0485939908
2026,171361.59394217443
2027,155321.43045012254
2028,150144.64325990414
2029,173376.54313629284
2030,275190.6679249585
2031,250565.16012667542
2032,298359.84564333595
2033,287154.85295814945
2034,157566.30182338334
2035,214571.6257437127
2036,194091.32408760296
2037,195784.96890978678
2038,342871.52029394254
2039,229449.86229413038
2040,420045.9236514455
2041,273041.84150590585
2042,202331.2547223484
2043,172370.55055076221
2044,172965.88993798292
2045,219524.85557168743
2046,128473.03735069347
2047,149705.66128838965
2048,138755.73454649036
2049,132959.7062555039
2050,177171.65706453138
2051,99807.74003213913
2052,126748.5133316315
2053,146794.62340880785
2054,98738.66000518706
2055,155787.45977239552
2056,141672.8880519625
2057,121515.23389974976
2058,227416.14253016075
2059,137642.06251089054
2060,166316.24496827056
2061,176396.60916246715
2062,130774.21913517448
2063,121025.24513707672
2064,136393.59450398144
2065,121427.44360110123
2066,178343.35737514458
2067,95873.67398290717
2068,129616.3183248911
2069,90162.92880535124
2070,111716.7298572041
2071,106520.7493108927
2072,136412.97923419037
2073,138995.71253736873
2074,173219.41621701643
2075,150064.10546764405
2076,123745.46963781823
2077,159286.66499063856
2078,130253.55233119665
2079,117763.19660049611
2080,115367.45504247556
2081,122087.35533944552
2082,109392.97745448544
2083,140718.52687790932
2084,111377.34919662909
2085,120916.68373376981
2086,133557.2974018452
2087,112097.74499120827
2088,91324.32418959023
2089,75321.58968728781
2090,125757.71079905744
2091,133711.25320778228
2092,123808.97435676419
2093,116544.57992741144
2094,120853.63829292981
2095,160323.1440663008
2096,78631.89432969525
2097,106134.15293736113
2098,136542.70430631586
2099,57916.42650306098
2100,94036.63848315382
2101,113950.8263574663
2102,126668.04293734735
2103,105589.22077782382
2104,119084.56600592427
2105,122803.12275906884
2106,72764.39106884468
2107,231443.81073063894
2108,121999.12980335097
2109,118848.08496148247
2110,139554.66290593919
2111,151448.39347939583
2112,141467.67043328736
2113,121575.08386270035
2114,101561.53200113884
2115,162419.9621392787
2116,122148.8341903677
2117,149222.45447457922
2118,121948.71904397859
2119,108340.05218425483
2120,107808.92033619547
2121,88228.00865096686
2122,115762.86425411564
2123,76649.14617455142
2124,167802.09612355515
2125,118118.78802637507
2126,166192.6936539001
2127,149543.5677489493
2128,129434.4505645064
2129,106453.59023891453
2130,158407.96318820128
2131,147126.31038676933
2132,106185.11390342457
2133,125599.22403947919
2134,120441.39404783759
2135,103839.00267110803
2136,80722.83540657455
2137,119034.27892252001
2138,138777.03958299226
2139,159410.34745840638
2140,142170.97976228077
2141,141431.32671005916
2142,130627.25462706499
2143,144123.48948187078
2144,124524.31521921941
2145,127023.8263448985
2146,172639.02460161247
2147,144880.41777275084
2148,130496.30838495365
2149,146917.3674724063
2150,229651.3350072907
2151,119669.39384908722
2152,169018.59527871353
2153,154861.8797141765
2154,108139.77233961897
2155,141436.04761206906
2156,258605.18922768623
2157,211658.59067050443
2158,241299.66527358093
2159,208285.67098285077
2160,174937.85088298065
2161,244941.4868714967
2162,454834.337411253
2163,336626.70915274974
2164,235904.19836800624
2165,194672.08602243112
2166,146318.65132080286
2167,208729.027951795
2168,199135.40452154094
2169,197437.48388195853
2170,219754.08415414442
2171,142826.586458371
2172,135133.42066323405
2173,154685.73056778396
2174,240306.94327894994
2175,303332.63653556
2176,355597.7335825152
2177,248948.11601268838
2178,205410.03854119603
2179,140282.94248546427
2180,239122.0995386134
2181,190464.5686812948
2182,222109.30141386265
2183,205951.00576502588
2184,127294.05512955679
2185,131483.41421858463
2186,129419.3731006572
2187,154452.35648334635
2188,157965.8579064166
2189,193216.9793969674
2190,77129.8805721273
2191,73569.11115906006
2192,79955.54632207673
2193,112879.27669877437
2194,101571.404646662
2195,105438.64954688789
2196,108228.58578596283
2197,119502.98641531376
2198,159986.25682222238
2199,187259.51437043195
2200,133453.79164789274
2201,142613.31916259794
2202,204423.6475365615
2203,163872.8206133139
2204,176641.212538311
2205,112232.38855077588
2206,132364.3440100307
2207,223778.94797180974
2208,234762.14797573676
2209,217098.2214177157
2210,125935.69144974714
2211,117751.63838991853
2212,114041.38134227874
2213,111262.72666409277
2214,128913.79942887914
2215,103916.51992671116
2216,140861.15202004716
2217,77773.87478206697
2218,94896.78848192889
2219,87451.1734180561
2220,93151.99693686076
2221,350139.012248221
2222,249619.421437706
2223,259557.55599820492
2224,210187.46939079356
2225,123772.27919353644
2226,188936.6793184222
2227,189371.12024378782
2228,274958.51753716683
2229,240286.01018209592
2230,153577.04872923804
2231,215565.97006425884
2232,175310.68602583694
2233,167245.52982309757
2234,255364.7229350943
2235,218058.7299527962
2236,276544.8993106677
2237,314450.001796334
2238,200935.8026760437
2239,120220.10938375056
2240,162363.69729804003
2241,165969.02558788788
2242,131377.54153856897
2243,118906.37434948997
2244,104233.94254343261
2245,109185.78188526785
2246,146893.690778248
2247,104959.84510892048
2248,124236.48422437228
2249,126398.84691810289
2250,134068.53688506826
2251,121791.89455214831
2252,175684.3550444593
2253,164028.24790473367
2254,181698.22805602514
2255,186294.97015702003
2256,184098.64881032796
2257,215178.74381252928
2258,171300.11073458573
2259,174324.12725506682
2260,162067.58204945372
2261,183726.7961515018
2262,210362.30988045924
2263,372521.18552169524
2264,418270.49791290256
2265,183993.26391208716
2266,325720.53361894476
2267,340001.23822778126
2268,380363.0011826583
2269,143334.87469159815
2270,182417.1796731941
2271,200419.02144426972
2272,197589.25344638692
2273,161730.17665578457
2274,167837.73682439345
2275,177371.5206829565
2276,178607.55122025052
2277,191419.87809942677
2278,145839.54813986277
2279,128423.39219410128
2280,126583.99456380276
2281,172144.92776637894
2282,186787.7356396818
2283,99377.76612739197
2284,111659.66254135613
2285,145126.65734638384
2286,126492.58433339796
2287,334175.1850654591
2288,262293.5715115377
2289,407124.6848468527
2290,414005.83399727044
2291,333997.12296887574
2292,449245.5256283764
2293,474778.3669037805
2294,471068.446885601
2295,429215.9485709092
2296,260942.3590472167
2297,308864.505657878
2298,310114.1155143595
2299,426687.24026454403
2300,329342.3315262129
2301,279774.74413571396
2302,231742.35658925926
2303,232870.7112428421
2304,242294.08037798555
2305,169256.74504761034
2306,180062.29890779607
2307,185409.138472786
2308,215258.9055414905
2309,279410.8265390327
2310,207800.00757520105
2311,183548.45010017962
2312,179407.87402622582
2313,176140.57395012435
2314,163352.79050156893
2315,181115.40585362553
2316,183821.36126504105
2317,177359.83049768914
2318,182690.78608635414
2319,180753.93041494486
2320,192515.21372273646
2321,243162.63667551865
2322,170813.55171672616
2323,184578.23002590457
2324,165931.99741276284
2325,214967.2026876855
2326,164873.25788224218
2327,206752.07002994604
2328,218373.5079524299
2329,188428.0691064678
2330,172826.51399403132
2331,401749.3721168945
2332,469176.20450374146
2333,314955.21358264866
2334,251275.59102522855
2335,249510.0630770437
2336,348278.20091445826
2337,201673.8943991016
2338,281345.5135001151
2339,216111.35325223158
2340,362744.3974777859
2341,222435.42012994015
2342,226330.85164910808
2343,217359.56526952944
2344,210728.41204918356
2345,232632.99138873667
2346,232288.5050528219
2347,202952.06412640493
2348,237854.13466947494
2349,182212.4351186934
2350,284127.02367221477
2351,259014.13022512285
2352,255998.55345653617
2353,229532.85611436827
2354,133983.71318788402
2355,157089.2024213009
2356,155855.07578924848
2357,199483.9609238937
2358,200781.1571730035
2359,124136.10636208017
2360,123740.43808260503
2361,134937.65457565783
2362,248298.58820299018
2363,147041.51157588718
2364,166384.31376241538
2365,222012.69022943353
2366,202577.38182793432
2367,217373.80573386067
2368,205676.19612872327
2369,215233.90192995605
2370,172576.03134052354
2371,177663.93468219254
2372,194075.87476088107
2373,262261.38806692645
2374,318316.7713265995
2375,237877.24841739878
2376,290002.56516279123
2377,374919.5393772685
2378,143357.7346738222
2379,183376.21003287093
2380,141954.98788865437
2381,163783.090345198
2382,196752.67746853875
2383,199577.16467597056
2384,249648.35944209853
2385,160791.02067116814
2386,136927.0202596666
2387,135938.43500432905
2388,101367.14372693797
2389,130756.85498681379
2390,150545.87617792716
2391,142383.27461587693
2392,119023.42133701102
2393,166320.35318496847
2394,147884.87954517017
2395,220589.54884542435
2396,142777.73807914305
2397,234890.04412771133
2398,136047.21260554966
2399,61518.73757704002
2400,51636.45839873634
2401,111714.1211554373
2402,134638.09535369178
2403,126515.45127698369
2404,151823.80478272832
2405,161676.61578753957
2406,140449.28457981904
2407,127668.46077641576
2408,144614.21812544792
2409,125164.33441339702
2410,171747.9789999497
2411,120628.51662671343
2412,148815.00967718594
2413,126966.07584864927
2414,138726.7212260405
2415,126247.25022500119
2416,131743.8869794372
2417,131488.88545708696
2418,134099.03496909616
2419,121301.5990168489
2420,120188.42926546482
2421,148410.3893709541
2422,113410.66030605145
2423,127820.99823341765
2424,131438.81370796362
2425,211271.33954379574
2426,135149.82354760796
2427,146938.62676254974
2428,172297.5896293059
2429,115945.54297530167
2430,130990.02572791345
2431,113837.2192292592
2432,141899.39277283623
2433,148028.31929156545
2434,144369.36964520242
2435,146696.99089654328
2436,111090.67350091808
2437,106131.69189165799
2438,128433.29365820377
2439,113374.35751247239
2440,119196.04431896622
2441,88112.7039346314
2442,98953.64291223457
2443,135417.16853947044
2444,132659.78920848784
2445,86485.17228631846
2446,125249.48445123037
2447,191386.99586491537
2448,138055.40239761694
2449,106834.34297879366
2450,145437.02616464073
2451,118778.82072739293
2452,200554.3693404118
2453,97758.90360744907
2454,113732.47313938735
2455,114413.39194563188
2456,146298.17355938719
2457,124026.17904815829
2458,114556.32138344062
2459,113343.63180248714
2460,145642.02259787964
2461,128466.12587584558
2462,130889.00465025406
2463,124245.95928106063
2464,180739.24218509812
2465,128368.82440209987
2466,113321.75405109198
2467,130815.81553642688
2468,66828.28322336359
2469,73367.58102166181
2470,185785.9597346179
2471,200637.48978432378
2472,169762.52118001584
2473,120425.38072074481
2474,86829.24530623273
2475,206705.59206315354
2476,119425.32353347658
2477,139868.57072558944
2478,162021.22231031384
2479,121913.87493252594
2480,150761.33510075996
2481,125078.09203644266
2482,129919.08064549265
2483,115271.53960814365
2484,119031.85059926311
2485,124312.24153117157
2486,141491.28472957967
2487,154982.48884940107
2488,161964.33687226096
2489,144001.09045182425
2490,150319.73219631778
2491,96266.78359668599
2492,181196.51308170074
2493,135292.3539063314
2494,162279.69665204058
2495,75412.19693998207
2496,241253.45346723596
2497,157156.66797739797
2498,110431.182857362
2499,98500.53143408244
2500,124341.81287058048
2501,135808.2307404286
2502,140020.0223735748
2503,86245.57977906932
2504,169547.69308787322
2505,216807.54151946248
2506,254863.58194329165
2507,338048.5666296692
2508,255316.13602697675
2509,214295.39121025568
2510,224156.64873961016
2511,177895.4448582523
2512,207079.2069021306
2513,206432.2689212466
2514,250335.7637725447
2515,147127.86941918757
2516,169234.19129163114
2517,142368.61276078437
2518,156295.63480580397
2519,227596.1173091374
2520,204552.73956817613
2521,189662.49320981163
2522,217742.90812477196
2523,120884.06748666127
2524,145852.7658008704
2525,146593.32681168572
2526,133464.67376267386
2527,115985.53424112812
2528,129134.95104571912
2529,129332.57328820592
2530,129779.1526290414
2531,242025.32025618744
2532,225323.4707967067
2533,192593.43464662204
2534,213191.452638396
2535,336433.7346244871
2536,236827.451097298
2537,226880.81682246827
2538,184904.16739866967
2539,187085.67877035457
2540,177462.881010746
2541,182819.26197198193
2542,164209.9390569715
2543,125567.74805228016
2544,125139.48498282683
2545,134856.3382296311
2546,129962.98985297543
2547,140356.67360429533
2548,143107.98503181315
2549,153492.9053557072
2550,291296.0606907004
2551,145069.14801569592
2552,114592.59343327406
2553,71547.85752085477
2554,96762.27449648654
2555,112714.61420123203
2556,98154.04625619162
2557,114292.19639175001
2558,146139.02143204704
2559,125149.3199871677
2560,147455.1211997492
2561,146995.8765225575
2562,136519.09724059957
2563,154332.57335187882
2564,185437.5276067538
2565,142600.93986249226
2566,153597.61548904603
2567,116806.07942175938
2568,226942.057671025
2569,205028.1079564958
2570,127838.503114391
2571,174207.96499845255
2572,170965.82734680147
2573,197743.35206241725
2574,319467.69740372885
2575,134959.41333659147
2576,123923.1852176681
2577,153396.52520312494
2578,79592.24094606035
2579,78509.1066300595
2580,122358.2623219289
2581,125590.64512950699
2582,129069.15597621814
2583,275133.43119873054
2584,153818.28069695606
2585,173914.2856507662
2586,211772.53318772753
2587,196535.81261945778
2588,150521.26453429644
2589,142424.61517494233
2590,204422.835286312
2591,216334.5728587922
2592,219588.6026629141
2593,271470.02571710135
2594,172764.72986205912
2595,212295.3719228543
2596,333347.09271161543
2597,181615.02702859024
2598,298516.3823138027
2599,331733.1569144646
2600,123538.05873912953
2601,147627.70727964363
2602,81979.35779372594
2603,90476.90971592028
2604,90562.50215250322
2605,75848.43857613686
2606,149010.4399804052
2607,187439.63429923775
2608,224187.3388101777
2609,164971.01203264206
2610,115046.03932272874
2611,144017.03690677276
2612,156440.83057684082
2613,130144.64059742415
2614,126041.92083860302
2615,156914.4355280798
2616,137624.1984000432
2617,181791.296616633
2618,210234.76272154457
2619,192390.66924824647
2620,186387.83675381343
2621,178896.14306310203
2622,186062.43441640981
2623,235554.30795214043
2624,299928.7814636473
2625,308794.57818389416
2626,174241.57185256435
2627,174604.30761872485
2628,464130.60827162024
2629,486980.46441843227
2630,383211.00336784107
2631,453129.1572235301
2632,450359.09145774506
2633,339321.43748129497
2634,382430.4663447181
2635,158624.0308191529
2636,172360.01205328657
2637,180710.16586126675
2638,253443.88648687358
2639,196548.68033265145
2640,149225.3669139967
2641,106196.60328212139
2642,194549.27281595994
2643,105130.47489637727
2644,127949.60141630628
2645,97959.52134365882
2646,90571.25478290007
2647,93534.09557383035
2648,139730.98088396827
2649,144212.75100968799
2650,137875.06567489752
2651,145717.1927591557
2652,433747.6520737801
2653,228203.79947584376
2654,236657.20442665974
2655,417115.5714576652
2656,339058.21798948676
2657,352510.75206886244
2658,273903.1101045536
2659,341700.3645577989
2660,385347.5544372359
2661,319245.23001756996
2662,393239.7618910641
2663,260957.1214856398
2664,277146.74551840755
2665,303008.5193139911
2666,270152.82528796175
2667,165285.11131647765
2668,182385.2037841763
2669,175277.0463056128
2670,292910.7086377704
2671,187450.72567718034
2672,179834.5558101974
2673,203679.35606890466
2674,202905.81664946012
2675,170765.42724770182
2676,189369.75269676372
2677,195261.66738833557
2678,255234.90988845265
2679,253626.4165971291
2680,279768.3130717809
2681,452981.1476994187
2682,354754.187107802
2683,511345.74464457616
2684,306519.85810324486
2685,370060.8831057354
2686,236173.1736870096
2687,340727.29611382325
2688,211985.5853711869
2689,217837.13064357665
2690,410797.61548115517
2691,187732.05776101517
2692,139910.92928493588
2693,193637.09844736714
2694,136827.98012945612
2695,187015.30352429877
2696,181981.92042622174
2697,191938.5952664155
2698,200672.55201148117
2699,181319.82787095397
2700,164236.36143890122
2701,154078.35331187805
2702,118144.07870109339
2703,146038.1421764706
2704,145734.48815143795
2705,124101.04858329089
2706,121209.95401086175
2707,122157.86239613238
2708,142328.252953502
2709,109586.46018004481
2710,126838.68910646082
2711,271253.72820611706
2712,393763.23424307094
2713,179458.2025316229
2714,149763.0429391626
2715,175878.1037879623
2716,155247.43536642336
2717,182588.58934884606
2718,225762.52415901027
2719,159397.5067881279
2720,173750.27362367048
2721,137528.9570810827
2722,155935.86258498006
2723,145876.98198205716
2724,132285.65626149962
2725,136951.52361134134
2726,145886.47271902827
2727,176194.23823686296
2728,178085.61921203247
2729,148468.22250640413
2730,145164.65329142768
2731,126583.54108743882
2732,124015.98190790997
2733,162648.1246652265
2734,124599.17446183901
